date,calories,gsr,heart-rate,skin-temp,steps
2015-06-29 08:08Z,1.5,0.000485257,66,91.4,0
2015-06-29 08:09Z,2.1,0.000917088,61,91.4,0
2015-06-29 08:10Z,4.9,0.00228582,61,91.4,50
2015-06-29 08:11Z,4.6,0.00222342,78,91.4,30
2015-06-29 08:12Z,5.6,0.00263962,77,91.4,61
2015-06-29 08:13Z,4.1,0.00346201,85,91.4,36
2015-06-29 08:14Z,2.8,0.00315111,92,90.5,10
2015-06-29 08:15Z,4.4,0.00367934,83,90.5,41
2015-06-29 08:16Z,2.6,0.00259615,80,91.4,0
2015-06-29 08:17Z,2.2,0.00199043,77,91.4,0
2015-06-29 08:18Z,2.6,0.00451556,90,92.3,0
2015-06-29 08:19Z,2.6,0.00429613,98,93.2,0
2015-06-29 08:20Z,2.3,0.00830102,82,93.2,0
2015-06-29 08:21Z,2.6,0.00424883,77,93.2,0
2015-06-29 08:22Z,2.5,0.00395385,69,94.1,0
2015-06-29 08:23Z,2.5,0.00293233,75,95,0
2015-06-29 08:24Z,2.6,0.00315111,75,95,0
2015-06-29 08:25Z,2.3,0.00285229,72,95,0
2015-06-29 08:26Z,2.5,0.00304818,70,95,0
2015-06-29 08:27Z,2.6,0.00265427,77,95,0
2015-06-29 08:28Z,2.9,0.00282089,85,94.1,0
2015-06-29 08:29Z,2.4,0.00291615,90,94.1,0
2015-06-29 08:30Z,2.2,0.00301462,82,94.1,0
2015-06-29 08:31Z,2.1,0.000665257,82,94.1,0
2015-06-29 08:32Z,2.2,0.0062942,84,94.1,0
2015-06-29 08:33Z,2.5,0.00743114,84,94.1,0
2015-06-29 08:34Z,2.4,0.0101876,80,95,0
2015-06-29 08:35Z,2.5,0.00844001,73,95.9,0
2015-06-29 08:36Z,2.5,0.00807444,78,95.9,0
2015-06-29 08:37Z,2.6,0.00643511,75,95.9,0
2015-06-29 08:38Z,2.5,0.00755556,78,95.9,0
2015-06-29 08:39Z,3.5,0.0111928,72,95,24
2015-06-29 08:40Z,1.7,0.00927274,77,95,0
2015-06-29 08:41Z,2.4,0.0071884,91,95,15
2015-06-29 08:42Z,2.4,0.0259608,94,95,0
2015-06-29 08:43Z,2.5,0.0490634,86,95,0
2015-06-29 08:44Z,2.4,0.0619039,86,95,10
2015-06-29 08:45Z,3.6,0.0351989,91,94.1,30
2015-06-29 08:46Z,3,0.0917042,105,94.1,13
2015-06-29 08:47Z,3.1,0.431975,84,94.1,14
2015-06-29 08:48Z,2.6,1.10079,93,93.2,0
2015-06-29 08:49Z,2.5,0.0303128,83,93.2,0
2015-06-29 08:50Z,2.6,1.93595,90,92.3,0
2015-06-29 08:51Z,2.7,2.00132,93,92.3,0
2015-06-29 08:52Z,2.4,1.83171,92,92.3,0
2015-06-29 08:53Z,2.3,4.59082,84,92.3,0
2015-06-29 08:54Z,2.5,3.13348,88,92.3,0
2015-06-29 08:55Z,2.6,3.91002,109,92.3,0
2015-06-29 08:56Z,2.3,4.79867,89,92.3,0
2015-06-29 08:57Z,2.6,7.47182,83,92.3,0
2015-06-29 08:58Z,2.4,6.87652,87,92.3,0
2015-06-29 08:59Z,2.5,9.85411,88,92.3,9
2015-06-29 09:00Z,2.6,10.0191,87,92.3,0
2015-06-29 09:01Z,2.4,10.1869,90,91.4,0
2015-06-29 09:02Z,2.6,10.0747,84,91.4,0
2015-06-29 09:03Z,3.1,10.1869,91,91.4,19
2015-06-29 09:04Z,2.3,11.0687,89,91.4,0
2015-06-29 09:05Z,2.4,11.6341,93,91.4,0
2015-06-29 09:06Z,2.6,10.4727,94,91.4,0
2015-06-29 09:07Z,2.6,9.79972,83,91.4,0
2015-06-29 09:08Z,2.4,10.5893,84,91.4,0
2015-06-29 09:09Z,2.4,11.7636,78,91.4,0
2015-06-29 09:10Z,2.5,12.7819,80,91.4,7
2015-06-29 09:11Z,2.4,13.9655,88,91.4,0
2015-06-29 09:12Z,2.3,11.6341,87,91.4,10
2015-06-29 09:13Z,2.4,12.996,89,91.4,8
2015-06-29 09:14Z,1.6,14.4371,65,91.4,0
2015-06-29 09:15Z,2.3,1.06483,68,91.4,0
2015-06-29 09:16Z,1.5,6.91469,66,90.5,0
2015-06-29 09:17Z,1.5,11.3165,58,90.5,0
2015-06-29 09:18Z,1.6,3.34867,53,91.4,0
2015-06-29 09:19Z,2.3,10.5308,63,91.4,0
2015-06-29 09:20Z,2.2,11.506,84,91.4,8
2015-06-29 09:21Z,2.4,11.6341,80,91.4,0
2015-06-29 09:22Z,2.5,9.74562,73,91.4,0
2015-06-29 09:23Z,2.4,2.86791,89,91.4,0
2015-06-29 09:24Z,2.5,8.96917,89,91.4,0
2015-06-29 09:25Z,1.9,10.2434,73,91.4,0
2015-06-29 09:26Z,2,11.8945,78,92.3,0
2015-06-29 09:27Z,1.9,12.3644,71,92.3,0
2015-06-29 09:28Z,2.1,12.3644,82,92.3,0
2015-06-29 09:29Z,3.2,9.58513,83,92.3,26
2015-06-29 09:30Z,2.8,7.72412,84,92.3,10
2015-06-29 09:31Z,3.1,7.14818,89,92.3,0
2015-06-29 09:32Z,3.2,5.12822,82,92.3,21
2015-06-29 09:33Z,3.2,6.95307,83,92.3,15
2015-06-29 09:34Z,3,7.14818,93,92.3,15
2015-06-29 09:35Z,4.4,6.91469,92,92.3,35
2015-06-29 09:36Z,2.6,6.15591,88,92.3,0
2015-06-29 09:37Z,2.2,1.21611,72,92.3,0
2015-06-29 09:38Z,2.8,6.39911,70,91.4,8
2015-06-29 09:39Z,2.4,3.29352,68,91.4,8
2015-06-29 09:40Z,2.5,4.31965,72,91.4,0
2015-06-29 09:41Z,2.6,4.34362,74,91.4,0
2015-06-29 09:42Z,2.2,4.96071,78,90.5,0
2015-06-29 09:43Z,2.3,5.01593,81,90.5,0
2015-06-29 09:44Z,2.2,5.98789,85,91.4,0
2015-06-29 09:45Z,1.7,5.92197,63,91.4,0
2015-06-29 09:46Z,1.7,0.0672629,60,91.4,0
2015-06-29 09:47Z,1.8,1.99028,61,91.4,0
2015-06-29 09:48Z,1.7,3.36726,65,91.4,0
2015-06-29 09:49Z,1.6,2.99775,62,91.4,0
2015-06-29 09:50Z,3,0.27743,79,92.3,15
2015-06-29 09:51Z,2.9,2.45617,87,92.3,11
2015-06-29 09:52Z,2.5,3.22141,84,92.3,0
2015-06-29 09:53Z,2.6,3.03112,89,92.3,0
2015-06-29 09:54Z,2.2,3.20363,105,92.3,0
2015-06-29 09:55Z,2.5,3.67906,84,92.3,8
2015-06-29 09:56Z,2.8,3.7823,78,92.3,9
2015-06-29 09:57Z,2.3,4.20174,82,92.3,0
2015-06-29 09:58Z,2.3,4.24851,89,92.3,0
2015-06-29 09:59Z,2.5,3.55889,85,92.3,0
2015-06-29 10:00Z,2.4,3.53924,79,92.3,0
2015-06-29 10:01Z,2.5,3.76143,71,92.3,0
2015-06-29 10:02Z,2.4,3.91002,68,92.3,0
2015-06-29 10:03Z,2.1,4.01974,80,92.3,0
2015-06-29 10:04Z,2,4.01974,68,92.3,0
2015-06-29 10:05Z,1.8,4.2958,71,92.3,0
2015-06-29 10:06Z,2.1,5.51082,79,93.2,0
2015-06-29 10:07Z,1.9,4.8253,79,93.2,0
2015-06-29 10:08Z,1.9,6.47034,74,93.2,0
2015-06-29 10:09Z,1.8,7.94087,95,93.2,0
2015-06-29 10:10Z,2.2,9.11935,84,93.2,0
2015-06-29 10:11Z,2.2,9.11935,93,93.2,0
2015-06-29 10:12Z,2.4,11.4425,87,94.1,0
2015-06-29 10:13Z,2.4,11.5699,70,94.1,0
2015-06-29 10:14Z,2.4,9.79972,81,93.2,0
2015-06-29 10:15Z,1.6,12.0269,78,93.2,0
2015-06-29 10:16Z,1.9,3.61848,79,93.2,0
2015-06-29 10:17Z,2.8,1.5862,85,93.2,13
2015-06-29 10:18Z,2.3,12.2283,81,93.2,0
2015-06-29 10:19Z,2.7,12.6412,72,93.2,0
2015-06-29 10:20Z,2.6,12.1608,67,93.2,0
2015-06-29 10:21Z,2.6,11.2541,64,92.3,0
2015-06-29 10:22Z,2.6,10.4149,70,92.3,0
2015-06-29 10:23Z,2.5,10.6481,72,92.3,0
2015-06-29 10:24Z,2.7,10.0747,72,91.4,0
2015-06-29 10:25Z,2.6,9.79972,76,91.4,0
2015-06-29 10:26Z,2.4,9.27204,76,91.4,0
2015-06-29 10:27Z,2.6,9.06901,76,91.4,0
2015-06-29 10:28Z,2.5,8.48622,75,91.4,0
2015-06-29 10:29Z,2.5,8.25458,72,91.4,0
2015-06-29 10:30Z,2.4,8.3004,71,91.4,0
2015-06-29 10:31Z,2.5,7.26787,75,91.4,0
2015-06-29 10:32Z,2.4,7.14818,76,91.4,0
2015-06-29 10:33Z,2.4,7.26787,78,91.4,0
2015-06-29 10:34Z,1.9,7.89704,79,91.4,0
2015-06-29 10:35Z,1.5,8.07383,77,91.4,0
2015-06-29 10:36Z,2.4,8.43938,81,91.4,0
2015-06-29 10:37Z,2.4,8.82147,88,91.4,18
2015-06-29 10:38Z,2.3,10.2434,89,92.3,0
2015-06-29 10:39Z,2.2,9.9638,81,92.3,0
2015-06-29 10:40Z,2.2,10.3003,91,92.3,0
2015-06-29 10:41Z,3.8,10.9469,90,92.3,20
2015-06-29 10:42Z,3.6,10.6481,87,92.3,28
2015-06-29 10:43Z,2.5,10.5308,90,92.3,0
2015-06-29 10:44Z,2.4,8.82147,88,93.2,0
2015-06-29 10:45Z,2.6,11.8289,82,93.2,0
2015-06-29 10:46Z,2.7,11.6986,74,93.2,0
2015-06-29 10:47Z,2.4,11.3793,83,92.3,0
2015-06-29 10:48Z,7.6,11.506,92,92.3,73
2015-06-29 10:49Z,4.6,11.4425,100,92.3,46
2015-06-29 10:50Z,3,10.4149,84,92.3,10
2015-06-29 10:51Z,3.4,6.68883,86,92.3,44
2015-06-29 10:52Z,2.4,9.47961,90,92.3,0
2015-06-29 10:53Z,2.5,17.0449,76,93.2,0
2015-06-29 10:54Z,2.6,31.5079,89,90.5,0
2015-06-29 10:55Z,2.5,15.0908,79,89.6,0
2015-06-29 10:56Z,2.7,15.0075,70,88.7,11
2015-06-29 10:57Z,2.5,31.5079,85,88.7,0
2015-06-29 10:58Z,3.7,31.5079,90,88.7,21
2015-06-29 10:59Z,4.3,28.6784,104,88.7,34
2015-06-29 11:00Z,2.6,28.0504,108,88.7,0
2015-06-29 11:01Z,2.6,26.8354,105,88.7,7
2015-06-29 11:02Z,2.3,26.8354,84,88.7,0
2015-06-29 11:03Z,2.3,26.54,69,89.6,0
2015-06-29 11:04Z,2.4,24.9723,77,90.5,11
2015-06-29 11:05Z,2.3,26.1029,95,90.5,0
2015-06-29 11:06Z,2.5,24.0233,81,91.4,9
2015-06-29 11:07Z,2.6,6.91469,86,90.5,13
2015-06-29 11:08Z,2.5,28.2061,87,88.7,0
2015-06-29 11:09Z,2,31.5079,84,88.7,0
2015-06-29 11:10Z,2.2,31.5079,75,88.7,0
2015-06-29 11:11Z,3.5,,75,,27
2015-06-29 11:12Z,2.3,30.6479,90,87.8,0
2015-06-29 11:13Z,2,31.5079,75,88.7,0
2015-06-29 11:14Z,2.2,31.5079,75,88.7,0
2015-06-29 11:15Z,2.5,31.5079,83,89.6,0
2015-06-29 11:16Z,2.5,27.1342,84,88.7,0
2015-06-29 11:17Z,2.7,29.8113,80,88.7,10
2015-06-29 11:18Z,2,29.9768,78,87.8,0
2015-06-29 11:19Z,2.6,27.5885,80,88.7,0
2015-06-29 11:20Z,2,30.1432,79,87.8,0
2015-06-29 11:21Z,2.5,30.1432,79,88.7,9
2015-06-29 11:22Z,2.1,17.7183,75,88.7,0
2015-06-29 11:23Z,2,23.6277,72,88.7,0
2015-06-29 11:24Z,2,21.0349,74,88.7,0
2015-06-29 11:25Z,2.1,23.8907,65,89.6,0
2015-06-29 11:26Z,2,31.5079,70,89.6,0
2015-06-29 11:27Z,2.1,31.5079,75,89.6,0
2015-06-29 11:28Z,1.5,31.5079,64,89.6,0
2015-06-29 11:29Z,1.9,31.5079,66,89.6,0
2015-06-29 11:30Z,2.1,31.5079,71,89.6,0
2015-06-29 11:31Z,1.9,10.5893,73,89.6,0
2015-06-29 11:32Z,1.8,8.72435,71,89.6,0
2015-06-29 11:33Z,2,31.5079,73,89.6,0
2015-06-29 11:34Z,2.2,31.5079,90,89.6,0
2015-06-29 11:35Z,2.3,30.1432,78,89.6,0
2015-06-29 11:36Z,1.9,31.5079,68,88.7,0
2015-06-29 11:37Z,2.7,31.5079,60,88.7,15
2015-06-29 11:38Z,2.6,27.4362,70,88.7,8
2015-06-29 11:39Z,2.6,20.5743,97,88.7,14
2015-06-29 11:40Z,1.7,27.5885,86,88.7,0
2015-06-29 11:41Z,2,26.9844,78,88.7,0
2015-06-29 11:42Z,3.3,27.1342,81,88.7,36
2015-06-29 11:43Z,2.4,26.54,82,87.8,8
2015-06-29 11:44Z,2.2,22.3554,79,87.8,0
2015-06-29 11:45Z,2.1,23.3675,68,87.8,0
2015-06-29 11:46Z,2.3,24.5611,84,87.8,0
2015-06-29 11:47Z,2.4,27.7416,94,86.9,0
2015-06-29 11:48Z,2.5,,93,,0
2015-06-29 11:49Z,2.5,6.54236,86,86.9,0
2015-06-29 11:50Z,2.6,26.1029,79,86.9,0
2015-06-29 11:51Z,2.1,26.3935,76,86.9,0
2015-06-29 11:52Z,2.7,23.1103,93,86.9,0
2015-06-29 11:53Z,4.8,23.3675,84,86.9,56
2015-06-29 11:54Z,3.4,24.8345,81,87.8,12
2015-06-29 11:55Z,6.1,22.8559,86,87.8,58
2015-06-29 11:56Z,2.7,22.7297,88,87.8,8
2015-06-29 11:57Z,2.5,22.232,90,87.8,0
2015-06-29 11:58Z,2.7,22.6043,78,87.8,0
2015-06-29 11:59Z,2.4,21.1517,90,87.8,0
2015-06-29 12:00Z,2.3,21.6252,81,87.8,0
2015-06-29 12:01Z,2.3,21.9873,90,87.8,0
2015-06-29 12:02Z,2.4,21.6252,89,87.8,0
2015-06-29 12:03Z,2.4,20.9188,84,87.8,0
2015-06-29 12:04Z,2.3,20.4607,74,87.8,0
2015-06-29 12:05Z,2.4,20.1238,68,87.8,0
2015-06-29 12:06Z,2.5,20.6885,69,87.8,0
2015-06-29 12:07Z,2.5,19.9023,74,87.8,0
2015-06-29 12:08Z,2.4,18.6233,80,87.8,0
2015-06-29 12:09Z,2.4,17.7183,95,87.8,0
2015-06-29 12:10Z,2.5,17.7183,87,87.8,0
2015-06-29 12:11Z,2.4,18.3166,94,87.8,0
2015-06-29 12:12Z,2.3,18.4183,95,87.8,0
2015-06-29 12:13Z,2.6,20.0127,94,88.7,0
2015-06-29 12:14Z,2.4,16.3972,81,87.8,0
2015-06-29 12:15Z,2.5,15.6869,78,87.8,0
2015-06-29 12:16Z,2.5,15.2588,76,87.8,0
2015-06-29 12:17Z,2.5,14.7603,69,87.8,0
2015-06-29 12:18Z,2.4,14.3574,80,87.8,0
2015-06-29 12:19Z,2.3,15.0075,83,87.8,0
2015-06-29 12:20Z,2.6,11.9605,84,87.8,0
2015-06-29 12:21Z,3.4,9.3235,81,87.8,20
2015-06-29 12:22Z,2.7,12.8529,91,87.8,0
2015-06-29 12:23Z,3.2,13.4348,89,87.8,14
2015-06-29 12:24Z,2.3,6.72595,85,87.8,0
2015-06-29 12:25Z,2.4,13.8885,90,88.7,0
2015-06-29 12:26Z,2.5,13.0681,92,88.7,9
2015-06-29 12:27Z,2.4,12.2962,99,89.6,0
2015-06-29 12:28Z,2.3,9.9638,75,89.6,0
2015-06-29 12:29Z,2,14.0431,72,90.5,0
2015-06-29 12:30Z,2.3,16.5797,72,90.5,0
2015-06-29 12:31Z,2.4,12.5714,99,90.5,0
2015-06-29 12:32Z,2.4,9.9088,87,91.4,0
2015-06-29 12:33Z,1.5,13.8118,86,92.3,0
2015-06-29 12:34Z,2.1,11.9605,82,91.4,0
2015-06-29 12:35Z,1.8,12.3644,87,91.4,0
2015-06-29 12:36Z,1.8,4.39197,86,91.4,0
2015-06-29 12:37Z,2.5,7.98495,78,90.5,0
2015-06-29 12:38Z,3.9,10.2434,88,90.5,25
2015-06-29 12:39Z,2.7,3.61848,108,91.4,0
2015-06-29 12:40Z,3.7,11.506,105,91.4,35
2015-06-29 12:41Z,4.7,14.6789,100,92.3,59
2015-06-29 12:42Z,3.7,9.58513,98,92.3,14
2015-06-29 12:43Z,2.4,1.38888,92,92.3,0
2015-06-29 12:44Z,2.6,2.09193,100,91.4,0
2015-06-29 12:45Z,2.4,5.1853,89,91.4,0
2015-06-29 12:46Z,2.5,5.72853,92,90.5,0
2015-06-29 12:47Z,2.6,5.72853,91,90.5,0
2015-06-29 12:48Z,2.5,5.51082,86,89.6,13
2015-06-29 12:49Z,2.2,6.36378,99,89.6,0
2015-06-29 12:50Z,2.4,5.39015,89,89.6,0
2015-06-29 12:51Z,2.2,2.89983,90,89.6,0
2015-06-29 12:52Z,2.3,5.27212,89,90.5,0
2015-06-29 12:53Z,2.4,5.76032,94,90.5,0
2015-06-29 12:54Z,2.3,5.57216,92,90.5,0
2015-06-29 12:55Z,2.3,3.82441,101,90.5,0
2015-06-29 12:56Z,2.1,4.31965,97,90.5,0
2015-06-29 12:57Z,2.5,3.61848,95,91.4,7
2015-06-29 12:58Z,2.2,4.27209,94,91.4,11
2015-06-29 12:59Z,2.2,0.117642,88,91.4,0
2015-06-29 13:00Z,1.4,0.12365,79,91.4,0
2015-06-29 13:01Z,1.9,3.88844,82,91.4,0
2015-06-29 13:02Z,1.9,3.36726,79,91.4,0
2015-06-29 13:03Z,1.9,2.86791,70,91.4,0
2015-06-29 13:04Z,2,1.99028,79,91.4,7
2015-06-29 13:05Z,2.4,3.15087,89,92.3,0
2015-06-29 13:06Z,2.2,3.50028,93,92.3,0
2015-06-29 13:07Z,2.4,3.34867,97,92.3,0
2015-06-29 13:08Z,2.4,0.942752,93,92.3,0
2015-06-29 13:09Z,2.5,3.18594,100,92.3,0
2015-06-29 13:10Z,2.4,0.768168,104,92.3,0
2015-06-29 13:11Z,2.4,1.90407,102,92.3,0
2015-06-29 13:12Z,2.5,1.8216,92,92.3,0
2015-06-29 13:13Z,2.4,1.20272,87,91.4,0
2015-06-29 13:14Z,2.4,1.87271,91,91.4,0
2015-06-29 13:15Z,2.4,1.01309,104,91.4,9
2015-06-29 13:16Z,2.5,0.89694,98,91.4,0
2015-06-29 13:17Z,2.2,0.569705,93,91.4,0
2015-06-29 13:18Z,2.5,0.325735,79,91.4,0
2015-06-29 13:19Z,1.8,1.15701,79,91.4,0
2015-06-29 13:20Z,1.4,0.504389,66,91.4,0
2015-06-29 13:21Z,1.4,0.60883,63,91.4,0
2015-06-29 13:22Z,1.2,1.5862,61,91.4,0
2015-06-29 13:23Z,1.5,1.44375,63,91.4,0
2015-06-29 13:24Z,1.2,0.979996,62,91.4,0
2015-06-29 13:25Z,1.6,0.252516,66,92.3,0
2015-06-29 13:26Z,2.4,0.22857,76,92.3,0
2015-06-29 13:27Z,2.5,0.334875,92,91.4,0
2015-06-29 13:28Z,2.5,0.417865,91,91.4,0
2015-06-29 13:29Z,2.3,0.00789764,100,91.4,10
2015-06-29 13:30Z,6.9,0.099093,91,91.4,79
2015-06-29 13:31Z,8.6,0.120275,90,91.4,89
2015-06-29 13:32Z,8.7,0.100196,89,90.5,92
2015-06-29 13:33Z,8,0.306494,92,90.5,89
2015-06-29 13:34Z,2.9,0.104732,86,90.5,2
2015-06-29 13:35Z,2.3,0.0191473,88,90.5,0
2015-06-29 13:36Z,5.1,0.0862874,93,89.6,55
2015-06-29 13:37Z,10,0.1351,96,89.6,100
2015-06-29 13:38Z,8.3,0.115066,95,89.6,74
2015-06-29 13:39Z,3.3,0.157748,89,89.6,20
2015-06-29 13:40Z,2.5,0.0718822,97,89.6,0
2015-06-29 13:41Z,2.4,0.0363874,92,89.6,0
2015-06-29 13:42Z,1.9,0.00672646,72,89.6,0
2015-06-29 13:43Z,1.9,0.00402005,57,89.6,0
2015-06-29 13:44Z,2,0.00315111,59,89.6,0
2015-06-29 13:45Z,1.5,0.0246993,53,89.6,0
2015-06-29 13:46Z,1.4,0.00269871,50,89.6,0
2015-06-29 13:47Z,1.5,0.0121617,56,89.6,0
2015-06-29 13:48Z,1.6,0.0160393,55,90.5,0
2015-06-29 13:49Z,1.8,0.0163984,54,90.5,0
2015-06-29 13:50Z,1.9,0.0187281,66,90.5,0
2015-06-29 13:51Z,1.9,0.0138128,74,90.5,0
2015-06-29 13:52Z,2.4,0.00286813,83,90.5,0
2015-06-29 13:53Z,2.2,0.0127123,90,91.4,0
2015-06-29 13:54Z,2.4,0.016673,75,91.4,0
2015-06-29 13:55Z,1.8,0.0167655,64,91.4,0
2015-06-29 13:56Z,2,0.011131,71,91.4,0
2015-06-29 13:57Z,1.3,0.00434395,65,90.5,0
2015-06-29 13:58Z,1.7,0.0104157,52,90.5,0
2015-06-29 13:59Z,1.4,0.00953294,48,90.5,0
2015-06-29 14:00Z,1.4,0.00877344,51,90.5,0
2015-06-29 14:01Z,1.8,0.00834709,57,90.5,0
2015-06-29 14:02Z,2.1,0.00789764,64,90.5,0
2015-06-29 14:03Z,1.5,0.00554182,65,90.5,0
2015-06-29 14:04Z,1.4,0.00083473,56,90.5,0
2015-06-29 14:05Z,1.9,0.000441679,63,89.6,0
2015-06-29 14:06Z,1.7,0.00234996,68,89.6,0
2015-06-29 14:07Z,2.1,0.00191478,74,90.5,0
2015-06-29 14:08Z,2.5,0.00313371,76,90.5,8
2015-06-29 14:09Z,2,0.00676379,94,90.5,0
2015-06-29 14:10Z,2.3,0.00739012,83,90.5,0
2015-06-29 14:11Z,1.8,0.00560351,68,90.5,0
2015-06-29 14:12Z,1.8,0.00839342,65,90.5,0
2015-06-29 14:13Z,2.1,0.00602157,62,90.5,0
2015-06-29 14:14Z,1.6,0.00730876,62,91.4,0
2015-06-29 14:15Z,2,0.00794147,65,91.4,0
2015-06-29 14:16Z,2,0.00820964,75,91.4,0
2015-06-29 14:17Z,2.2,0.00798555,72,91.4,0
2015-06-29 14:18Z,4.9,0.00710926,84,91.4,41
2015-06-29 14:19Z,2.4,0.00454062,98,91.4,0
2015-06-29 14:20Z,2.4,0.0061224,92,91.4,0
2015-06-29 14:21Z,2.2,0.00639959,95,91.4,0
2015-06-29 14:22Z,2.4,0.00974636,85,91.4,0
2015-06-29 14:23Z,2.2,0.00755556,81,91.4,0
2015-06-29 14:24Z,2.3,0.0082552,81,91.4,0
2015-06-29 14:25Z,2.3,0.00205764,72,91.4,0
2015-06-29 14:26Z,1.7,0.00672646,74,90.5,0
2015-06-29 14:27Z,1.6,0.00759749,60,90.5,0
2015-06-29 14:28Z,1.5,0.0051003,62,90.5,0
2015-06-29 14:29Z,1.6,0.00485245,61,90.5,0
2015-06-29 14:30Z,1.4,0.000449075,61,90.5,0
2015-06-29 14:31Z,1.3,0.00290005,60,90.5,0
2015-06-29 14:32Z,1.4,0.000816453,66,90.5,0
2015-06-29 14:33Z,2.2,0.000191483,62,90.5,0
2015-06-29 14:34Z,1.4,0.00165814,54,91.4,0
2015-06-29 14:35Z,1.6,0.000507227,52,91.4,0
2015-06-29 14:36Z,1.3,0.000172368,53,90.5,0
2015-06-29 14:37Z,1.7,0.000803007,56,90.5,0
2015-06-29 14:38Z,1.4,0.00083473,55,90.5,0
2015-06-29 14:39Z,2.2,0.00103013,56,90.5,12
2015-06-29 14:40Z,1.9,0.00105319,70,90.5,0
2015-06-29 14:41Z,1.8,0.000747257,60,90.5,0
2015-06-29 14:42Z,1.5,0.000763986,53,90.5,0
2015-06-29 14:43Z,1.5,0.00179173,51,90.5,0
2015-06-29 14:44Z,1.4,0.000388883,50,89.6,0
2015-06-29 14:45Z,1.3,0.000149265,48,90.5,0
2015-06-29 14:46Z,1.7,0.000145191,55,90.5,0
2015-06-29 14:47Z,1.9,0.000299805,66,89.6,0
2015-06-29 14:48Z,1.8,0.00111313,65,90.5,0
2015-06-29 14:49Z,2.8,0.000872523,64,90.5,15
2015-06-29 14:50Z,2.6,0.000816453,84,90.5,0
2015-06-29 14:51Z,1.5,0.000346209,73,90.5,0
2015-06-29 14:52Z,1.4,0.00040649,51,90.5,0
2015-06-29 14:53Z,1.2,0.000274396,52,90.5,0
2015-06-29 14:54Z,1.4,0.000106494,55,89.6,0
2015-06-29 14:55Z,1.2,0.000152607,57,89.6,0
2015-06-29 14:56Z,1.2,0.00020238,54,89.6,0
2015-06-29 14:57Z,1.2,0.000231132,55,89.6,0
2015-06-29 14:58Z,1.3,0.000186256,52,90.5,0
2015-06-29 14:59Z,1.2,0.00012573,54,90.5,0
2015-06-29 15:00Z,1.2,0.000759769,54,90.5,0
2015-06-29 15:01Z,1.2,0.000853417,57,91.4,0
2015-06-29 15:02Z,1.4,0.000953318,62,91.4,0
2015-06-29 15:03Z,1.3,0.00116352,55,92.3,0
2015-06-29 15:04Z,1.4,0.00114436,57,92.3,0
2015-06-29 15:05Z,1.2,0.0016859,59,92.3,0
2015-06-29 15:06Z,1.2,0.00128542,55,93.2,0
2015-06-29 15:07Z,1.3,0.00132882,58,93.2,0
2015-06-29 15:08Z,1.2,0.00138132,59,93.2,0
2015-06-29 15:09Z,1.2,0.00144386,57,93.2,0
2015-06-29 15:10Z,1.4,0.00146803,56,93.2,0
2015-06-29 15:11Z,1.5,0.000887132,56,93.2,0
2015-06-29 15:12Z,1.2,0.000258188,53,93.2,0
2015-06-29 15:13Z,1.2,0.000569748,54,93.2,0
2015-06-29 15:14Z,1.3,0.000527265,52,93.2,0
2015-06-29 15:15Z,1.4,0.000563475,64,93.2,0
2015-06-29 15:16Z,1.4,0.000665257,58,93.2,0
2015-06-29 15:17Z,1.3,0.000248376,53,92.3,0
2015-06-29 15:18Z,1.2,,,,0
2015-06-29 15:19Z,1.3,,62,,0
2015-06-29 15:20Z,1.5,0.000107679,56,91.4,0
2015-06-29 15:21Z,1.2,0.000115713,52,90.5,0
2015-06-29 15:22Z,1.3,0.000224823,54,90.5,0
2015-06-29 15:23Z,1.3,0.000165818,53,91.4,0
2015-06-29 15:24Z,1.3,0.000100204,53,90.5,0
2015-06-29 15:25Z,1.7,9.96505e-05,64,90.5,0
2015-06-29 15:26Z,1.2,0.000173325,58,90.5,0
2015-06-29 15:27Z,2.2,0.000100204,61,90.5,0
2015-06-29 15:28Z,2.6,0.000127835,78,90.5,0
2015-06-29 15:29Z,1.9,0.000146807,76,90.5,0
2015-06-29 15:30Z,1.6,0.000209214,72,90.5,0
2015-06-29 15:31Z,2.3,0.000263968,72,90.5,0
2015-06-29 15:32Z,1.8,0.000216279,78,90.5,0
2015-06-29 15:33Z,1.7,0.000238937,57,90.5,0
2015-06-29 15:34Z,1.9,0.000266907,55,90.5,0
2015-06-29 15:35Z,1.7,0.000291622,72,90.5,0
2015-06-29 15:36Z,1.4,0.000313379,55,90.5,0
2015-06-29 15:37Z,1.5,0.000327567,52,90.5,0
2015-06-29 15:38Z,1.7,0.000322173,53,90.5,0
2015-06-29 15:39Z,1.6,0.000275919,58,90.5,0
2015-06-29 15:40Z,1.3,9.12049e-05,54,89.6,0
2015-06-29 15:41Z,1.2,0.00019577,53,89.6,0
2015-06-29 15:42Z,1.2,0.000242937,54,90.5,0
2015-06-29 15:43Z,1.5,0.000266907,58,90.5,0
2015-06-29 15:44Z,1.2,0.000315119,52,90.5,0
2015-06-29 15:45Z,1.2,0.000308218,54,90.5,0
2015-06-29 15:46Z,1.4,0.000333052,53,90.5,0
2015-06-29 15:47Z,1.2,0.000365912,59,90.5,0
2015-06-29 15:48Z,1.2,0.000352006,57,90.5,0
2015-06-29 15:49Z,1.6,0.000380368,52,90.5,0
2015-06-29 15:50Z,1.7,0.000374104,55,90.5,0
